hoard;mint;year
"MARTIGNY VS 1993 MITHRAEUM (CHRE-6511)";Unknown;359
"MARTIGNY VS 1993 MITHRAEUM (CHRE-6511)";Unknown;369
"MARTIGNY VS 1993 MITHRAEUM (CHRE-6511)";Unknown;371
"MARTIGNY VS 1993 MITHRAEUM (CHRE-6511)";Unknown;371
"CHEMTOU (CHRE-4520)";Unknown;369
"CHEMTOU (CHRE-4520)";Unknown;371
"CHEMTOU (CHRE-4520)";Unknown;387
"CHEMTOU (CHRE-4520)";Unknown;401
"CHEMTOU (CHRE-4520)";Unknown;401
"CHEMTOU (CHRE-4520)";Unknown;401
"CHEMTOU (CHRE-4520)";Unknown;401
"CHEMTOU (CHRE-4520)";Unknown;426
"CHEMTOU (CHRE-4520)";Unknown;409
"CHEMTOU (CHRE-4520)";Unknown;412
"CHEMTOU (CHRE-4520)";Unknown;412
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;352
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;352
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;357
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;351
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;352
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;352
"KISIK HOARD - PATARA (CHRE-10215)";Unknown;357
"GAADEN (CHRE-13289)";Unknown;350
"GAADEN (CHRE-13289)";Unknown;375
"GAADEN (CHRE-13289)";Unknown;373
"GAADEN (CHRE-13289)";Unknown;371
"GAADEN (CHRE-13289)";Unknown;369
"GAADEN (CHRE-13289)";Unknown;362
"GAADEN (CHRE-13289)";Unknown;363
"GAADEN (CHRE-13289)";Unknown;349
"GAADEN (CHRE-13289)";Unknown;349
"GAADEN (CHRE-13289)";Unknown;349
"GAADEN (CHRE-13289)";Unknown;349
"GAADEN (CHRE-13289)";Unknown;343
"GAADEN (CHRE-13289)";Unknown;350
"GAADEN (CHRE-13289)";Unknown;350
"GAADEN (CHRE-13289)";Unknown;321
"GAADEN (CHRE-13289)";Unknown;321
"GAADEN (CHRE-13289)";Unknown;321
"GAADEN (CHRE-13289)";Unknown;321
"GAADEN (CHRE-13289)";Unknown;321
"GAADEN (CHRE-13289)";Unknown;321
"GAADEN (CHRE-13289)";Unknown;321
"MARTINSBÜHEL (CHRE-13294)";Unknown;321
"MARTINSBÜHEL (CHRE-13294)";Unknown;321
"MARTINSBÜHEL (CHRE-13294)";Unknown;321
"MARTINSBÜHEL (CHRE-13294)";Unknown;321
"MARTINSBÜHEL (CHRE-13294)";Unknown;321
"MARTINSBÜHEL (CHRE-13294)";Unknown;343
"MARTINSBÜHEL (CHRE-13294)";Unknown;349
"MARTINSBÜHEL (CHRE-13294)";Unknown;350
"MARTINSBÜHEL (CHRE-13294)";Unknown;350
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;321
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;321
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;321
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;321
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;321
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;321
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;321
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;321
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;321
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;338
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;343
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;349
"TULLN – ALBRECHTSGASSE/DONAUGASSE 1996-1997 (CHRE-13300)";Unknown;350
"TONGEREN (CHRE-12006)";Unknown;447
"DINGBIAN (CHRE-18856)";Unknown;482
"DULAN (CHRE-18857)";Unknown;546
"GUYUAN 1996 (CHRE-18854)";Unknown;465
"GUYUAN 1996 (CHRE-18854)";Unknown;522
"GUYUAN 1996 (CHRE-18854)";Unknown;522
"GUYUAN 1996 (CHRE-18854)";Unknown;546
"GUYUAN 1998 (CHRE-18855)";Unknown;504
"LUOYANG 1997 (CHRE-18863)";Unknown;504
"XIAN 2000 (CHRE-18862)";Unknown;504
"SMØRENGEGÅRD F, 4 (CHRE-16494)";Unknown;475
"BLAKENEY, MILLEND LANE (CHRE-14731)";Unknown;335
"DEIGHTON (CHRE-14927)";Unknown;327
"DEIGHTON (CHRE-14927)";Unknown;324
"GOOD EASTER (CHRE-588)";Unknown;400
"HADDENHAM (CHRE-14733)";Unknown;383
"HILLINGDON 1997 (CHRE-14679)";Unknown;358
"LITTLE SMEATON (CHRE-2464)";Unknown;365
"LITTLE SMEATON (CHRE-2464)";Unknown;365
"MAISEMORE (CHRE-14765)";Unknown;327
"MAISEMORE (CHRE-14765)";Unknown;332
"MAISEMORE (CHRE-14765)";Unknown;335
"MAISEMORE (CHRE-14765)";Unknown;337
"MAISEMORE (CHRE-14765)";Unknown;349
"MAISEMORE (CHRE-14765)";Unknown;373
"MELCOMBE HORSEY (CHRE-523)";Unknown;391
"STANCHESTER (CHRE-2349)";Unknown;383
"STANCHESTER (CHRE-2349)";Unknown;391
"THIRSK AREA (CHRE-2459)";Unknown;375
"THIRSK AREA (CHRE-2459)";Unknown;409
"WINCHESTER, HYDE STREET (CHRE-14614)";Unknown;361
"WINCHESTER, HYDE STREET (CHRE-14614)";Unknown;333
"JÜLICH 1997 (CHRE-17219)";Unknown;389
"NATHAMPATTI (CHRE-18743)";Unknown;426
"CAESAREA 1996 (CHRE-7639)";Unknown;369
"CAESAREA 1996 (CHRE-7639)";Unknown;383
"CAESAREA 1996 (CHRE-7639)";Unknown;383
"CAESAREA 1996 (CHRE-7639)";Unknown;383
"CAESAREA 1996 (CHRE-7639)";Unknown;369
"CAESAREA 1996 (CHRE-7639)";Unknown;387
"CAESAREA 1996 (CHRE-7639)";Unknown;387
"CAESAREA 1996 (CHRE-7639)";Unknown;349
"CAESAREA 1996 (CHRE-7639)";Unknown;375
"CAESAREA 1996 (CHRE-7639)";Unknown;349
"CAESAREA 1996 (CHRE-7639)";Unknown;349
"CAESAREA 1996 (CHRE-7639)";Unknown;349
"CAESAREA 1996 (CHRE-7639)";Unknown;349
"CAESAREA 1996 (CHRE-7639)";Unknown;321
"CAESAREA 1996 (CHRE-7639)";Unknown;401
"EN-GEDI 1997 C (CHRE-7497)";Unknown;347
"EN-GEDI 1997 C (CHRE-7497)";Unknown;352
"EN-GEDI 1997 C (CHRE-7497)";Unknown;380
"ET-TUR (CHRE-7600)";Unknown;349
"ET-TUR (CHRE-7600)";Unknown;369
"ET-TUR (CHRE-7600)";Unknown;371
"ET-TUR (CHRE-7600)";Unknown;373
"ET-TUR (CHRE-7600)";Unknown;389
"ET-TUR (CHRE-7600)";Unknown;350
"GESHER TANNINIM (CHRE-7679)";Unknown;499
"GESHER TANNINIM (CHRE-7679)";Unknown;494
"ḤORBAT QASTRA 2000 (CHRE-8799)";Unknown;482
"ḤORBAT QASTRA 2000 (CHRE-8799)";Unknown;387
"ḤORBAT QASTRA 2000 (CHRE-8799)";Unknown;426
"ḤORBAT QASTRA 2000 (CHRE-8799)";Unknown;465
"ḤORBAT QASTRA 2000 (CHRE-8799)";Unknown;393
"PANIAS 2000 (CHRE-7719)";Unknown;350
"PANIAS 2000 (CHRE-7719)";Unknown;349
"CHIȘINĂU 1999-2000 (CHRE-18637)";Unknown;349
"DIDAM (CHRE-9872)";Unknown;385
"DIDAM (CHRE-9872)";Unknown;375
"DIDAM (CHRE-9872)";Unknown;321
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;391
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;391
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;391
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;391
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;401
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;401
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;401
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;408
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;408
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;393
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;415
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;415
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;339
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;339
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;339
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;339
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;330
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;371
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;380
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;380
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;380
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;380
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;383
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;357
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;347
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;349
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;347
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;347
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;347
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;347
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;347
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;347
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;395
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;387
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"MAASTRICHT 1996 2 (CHRE-9948)";Unknown;390
"GOLEMA PEŠT (CHRE-9798)";Unknown;321
"GOLEMA PEŠT (CHRE-9798)";Unknown;321
