region1;region2;value;year
Portugal;Spain;0.113208;293
Portugal;"United Kingdom";0.018868;293
Portugal;Turkey;0.113208;293
Greece;Spain;0.037736;293
Greece;Portugal;0.018868;293
Italy;Portugal;0.056604;293
Italy;Spain;0.27807;293
Libya;Spain;0.018868;293
Germany;Portugal;0.018868;293
Germany;Spain;0.1508658;293
Hungary;Spain;0.018868;293
Poland;Spain;0.037736;293
France;Portugal;0.075472;293
France;Spain;0.203916203043;293
Netherlands;Spain;0.018868;293
"Czech Republic";Spain;0.018868;293
Austria;Spain;0.075472;293
Spain;"United Kingdom";1.1573012409597159;293
Spain;Tunisia;0.018868;293
Spain;Ukraine;0.037736;293
Spain;Spain;0.09434;293
Spain;Turkey;0.018868;293
Egypt;Portugal;0.018868;293
Greece;Portugal;0.018868;294
Greece;Spain;0.037736;294
Slovakia;Spain;0.037736;294
Germany;Spain;0.1508658;294
Germany;Portugal;0.018868;294
Poland;Spain;0.037736;294
France;Spain;0.2271720169964;294
France;Portugal;0.075472;294
Luxembourg;Spain;0.056604;294
Libya;Spain;0.044509;294
Netherlands;Spain;0.018868;294
"Czech Republic";Spain;0.018868;294
Italy;Spain;0.27807;294
Italy;Portugal;0.056604;294
Hungary;Spain;0.018868;294
Portugal;"United Kingdom";0.018868;294
Portugal;Turkey;0.113208;294
Portugal;Spain;0.113208;294
Egypt;Portugal;0.018868;294
Latvia;Spain;0.075472;294
Austria;Spain;0.075472;294
Spain;Ukraine;0.037736;294
Spain;"United Kingdom";1.1758197594782342;294
Spain;Turkey;0.018868;294
Spain;Spain;0.09434;294
Spain;Tunisia;0.018868;294
Egypt;Portugal;0.018868;295
France;Portugal;0.075472;295
France;Spain;0.2271720169964;295
Austria;Spain;0.075472;295
Slovakia;Spain;0.037736;295
Poland;Spain;0.037736;295
Netherlands;Spain;0.018868;295
Latvia;Spain;0.075472;295
Greece;Spain;0.037736;295
Greece;Portugal;0.018868;295
Luxembourg;Spain;0.056604;295
"Czech Republic";Spain;0.018868;295
Germany;Spain;0.1508658;295
Germany;Portugal;0.018868;295
Hungary;Spain;0.018868;295
Portugal;Turkey;0.113208;295
Portugal;"United Kingdom";0.018868;295
Portugal;Spain;0.113208;295
Libya;Spain;0.044509;295
Italy;Portugal;0.056604;295
Italy;Spain;0.27807;295
Spain;Turkey;0.018868;295
Spain;Ukraine;0.037736;295
Spain;"United Kingdom";1.1758197594782342;295
Spain;Spain;0.09434;295
Spain;Tunisia;0.018868;295
Germany;Portugal;0.018868;296
Germany;Spain;0.1508658;296
Hungary;Spain;0.018868;296
Greece;Spain;0.037736;296
Greece;Portugal;0.018868;296
"Czech Republic";Spain;0.018868;296
Luxembourg;Spain;0.056604;296
Portugal;Spain;0.113208;296
Portugal;Turkey;0.113208;296
Portugal;"United Kingdom";0.018868;296
Libya;Spain;0.044509;296
France;Spain;0.2271720169964;296
France;Portugal;0.075472;296
Egypt;Portugal;0.018868;296
Slovakia;Spain;0.037736;296
Latvia;Spain;0.075472;296
Spain;"United Kingdom";1.2146654864482676;296
Spain;Spain;0.09434;296
Spain;Turkey;0.018868;296
Spain;Ukraine;0.037736;296
Spain;Tunisia;0.018868;296
Poland;Spain;0.037736;296
Austria;Spain;0.075472;296
Netherlands;Spain;0.018868;296
Italy;Portugal;0.056604;296
Italy;Spain;0.27807;296
Greece;Portugal;0.018868;297
Greece;Spain;0.037736;297
Portugal;"United Kingdom";0.018868;297
Portugal;Turkey;0.113208;297
Portugal;Spain;0.113208;297
Hungary;Spain;0.018868;297
Slovakia;Spain;0.037736;297
Netherlands;Spain;0.018868;297
Latvia;Spain;0.075472;297
Germany;Spain;0.1508658;297
Germany;Portugal;0.018868;297
Austria;Spain;0.075472;297
France;Portugal;0.075472;297
France;Spain;0.2271720169964;297
Egypt;Portugal;0.018868;297
Luxembourg;Spain;0.056604;297
Spain;Tunisia;0.018868;297
Spain;Ukraine;0.037736;297
Spain;Spain;0.09434;297
Spain;"United Kingdom";1.2146654864482676;297
Spain;Turkey;0.018868;297
"Czech Republic";Spain;0.018868;297
Poland;Spain;0.037736;297
Italy;Portugal;0.056604;297
Italy;Spain;0.27807;297
Libya;Spain;0.044509;297
Austria;Spain;0.075472;298
Slovakia;Spain;0.037736;298
Italy;Spain;0.27807;298
Italy;Portugal;0.056604;298
Greece;Spain;0.037736;298
Greece;Portugal;0.018868;298
Portugal;Turkey;0.113208;298
Portugal;"United Kingdom";0.018868;298
Portugal;Spain;0.113208;298
Libya;Spain;0.044509;298
Spain;Ukraine;0.037736;298
Spain;Tunisia;0.018868;298
Spain;Spain;0.09434;298
Spain;"United Kingdom";1.2146654864482676;298
Spain;Turkey;0.018868;298
Latvia;Spain;0.075472;298
Luxembourg;Spain;0.056604;298
Poland;Spain;0.037736;298
Hungary;Spain;0.018868;298
Germany;Spain;0.1508658;298
Germany;Portugal;0.018868;298
France;Portugal;0.075472;298
France;Spain;0.2271720169964;298
Netherlands;Spain;0.018868;298
"Czech Republic";Spain;0.018868;298
Egypt;Portugal;0.018868;298
"Czech Republic";Spain;0.018868;299
Slovakia;Spain;0.037736;299
Libya;Spain;0.044509;299
Spain;Spain;0.09434;299
Spain;"United Kingdom";1.2146654864482676;299
Spain;Turkey;0.018868;299
Spain;Ukraine;0.037736;299
Spain;Tunisia;0.018868;299
Netherlands;Spain;0.018868;299
Egypt;Portugal;0.018868;299
Luxembourg;Spain;0.056604;299
Germany;Portugal;0.018868;299
Germany;Spain;0.1508658;299
Austria;Spain;0.075472;299
Hungary;Spain;0.018868;299
Greece;Spain;0.037736;299
Greece;Portugal;0.018868;299
France;Spain;0.2271720169964;299
France;Portugal;0.075472;299
Italy;Portugal;0.056604;299
Italy;Spain;0.27807;299
Poland;Spain;0.037736;299
Latvia;Spain;0.075472;299
Portugal;"United Kingdom";0.018868;299
Portugal;Turkey;0.113208;299
Portugal;Spain;0.113208;299
Slovakia;Spain;0.037736;300
Netherlands;Spain;0.018868;300
Libya;Spain;0.044509;300
Denmark;Spain;0.011111;300
Algeria;Spain;0.015;300
Spain;"United Kingdom";1.3792626988271943;300
Spain;Tunisia;0.038868;300
Spain;Turkey;0.018868;300
Spain;Ukraine;0.037736;300
Spain;"Sri Lanka";0.003333;300
Spain;Spain;0.09434;300
Greece;Spain;0.037736;300
Greece;Portugal;0.018868;300
Egypt;Spain;0.01;300
Egypt;Portugal;0.018868;300
Austria;Spain;0.075472;300
Luxembourg;Spain;0.056604;300
France;Spain;0.2371720169964;300
France;Portugal;0.075472;300
"Czech Republic";Spain;0.018868;300
Italy;Spain;0.2814032;300
Italy;Portugal;0.056604;300
Israel;Spain;0.003333;300
Hungary;Spain;0.018868;300
Poland;Spain;0.037736;300
Germany;Portugal;0.018868;300
Germany;Spain;0.1608658;300
Portugal;"United Kingdom";0.018868;300
Portugal;Turkey;0.113208;300
Portugal;Spain;0.113208;300
Latvia;Spain;0.075472;300
Germany;Spain;0.1608658;301
Germany;Portugal;0.018868;301
Poland;Spain;0.037736;301
Egypt;Spain;0.01;301
Egypt;Portugal;0.018868;301
Israel;Spain;0.01845947;301
Hungary;Spain;0.028868;301
France;Portugal;0.075472;301
France;Spain;0.2371720169964;301
Libya;Spain;0.044509;301
Latvia;Spain;0.075472;301
Netherlands;Spain;0.018868;301
Denmark;Spain;0.011111;301
Italy;Portugal;0.056604;301
Italy;Spain;0.2814032;301
Greece;Portugal;0.018868;301
Greece;Spain;0.037736;301
Algeria;Spain;0.015;301
Austria;Spain;0.075472;301
Slovakia;Spain;0.037736;301
"Czech Republic";Spain;0.018868;301
Luxembourg;Spain;0.056604;301
Spain;Tunisia;0.038868;301
Spain;"United Kingdom";1.3792626988271943;301
Spain;"Sri Lanka";0.003333;301
Spain;Spain;0.09434;301
Spain;Switzerland;0.010101;301
Spain;Turkey;0.018868;301
Spain;Ukraine;0.037736;301
Portugal;"United Kingdom";0.018868;301
Portugal;Spain;0.113208;301
Portugal;Turkey;0.113208;301
Netherlands;Spain;0.018868;302
Algeria;Spain;0.015;302
Poland;Spain;0.037736;302
Egypt;Spain;0.01;302
Egypt;Portugal;0.018868;302
Latvia;Spain;0.075472;302
Portugal;"United Kingdom";0.018868;302
Portugal;Turkey;0.113208;302
Portugal;Spain;0.113208;302
Denmark;Spain;0.011111;302
Hungary;Spain;0.028868;302
Luxembourg;Spain;0.056604;302
"Czech Republic";Spain;0.018868;302
Libya;Spain;0.044509;302
Spain;Switzerland;0.010101;302
Spain;"Sri Lanka";0.003333;302
Spain;Tunisia;0.038868;302
Spain;Ukraine;0.037736;302
Spain;Turkey;0.018868;302
Spain;"United Kingdom";3.4384699158857037;302
Spain;Spain;0.09434;302
France;Portugal;0.075472;302
France;Spain;0.2371720169964;302
Slovakia;Spain;0.037736;302
Israel;Spain;0.01845947;302
Germany;Spain;0.1608658;302
Germany;Portugal;0.018868;302
Italy;Portugal;0.056604;302
Italy;Spain;0.2814032;302
Austria;Spain;0.075472;302
Greece;Portugal;0.018868;302
Greece;Spain;0.037736;302
Latvia;Spain;0.075472;303
Italy;Spain;0.2814032;303
Italy;Portugal;0.056604;303
Russia;Spain;0.051282;303
Egypt;Portugal;0.018868;303
Egypt;Spain;0.01;303
Austria;Spain;0.075472;303
Portugal;"United Kingdom";0.018868;303
Portugal;Spain;0.113208;303
Portugal;Turkey;0.113208;303
Hungary;Spain;0.028868;303
Israel;Spain;0.01845947;303
Slovakia;Spain;0.037736;303
Denmark;Spain;0.011111;303
"Czech Republic";Spain;0.018868;303
Luxembourg;Spain;0.056604;303
Netherlands;Spain;0.018868;303
Greece;Portugal;0.018868;303
Greece;Spain;0.037736;303
Germany;Portugal;0.018868;303
Germany;Spain;0.1608658;303
Algeria;Spain;0.015;303
Libya;Spain;0.044509;303
Spain;Tunisia;0.038868;303
Spain;"United Kingdom";3.4384699158857037;303
Spain;Turkey;0.018868;303
Spain;Switzerland;0.010101;303
Spain;Ukraine;0.037736;303
Spain;Spain;0.09434;303
Spain;"Sri Lanka";0.003333;303
France;Spain;0.2371720169964;303
France;Portugal;0.075472;303
Poland;Spain;0.037736;303
Algeria;Spain;0.015;304
Israel;Spain;0.01845947;304
Netherlands;Spain;0.018868;304
Russia;Spain;0.051282;304
"Czech Republic";Spain;0.018868;304
Germany;Spain;0.1608658;304
Germany;Portugal;0.018868;304
Slovakia;Spain;0.037736;304
Hungary;Spain;0.028868;304
Egypt;Portugal;0.018868;304
Egypt;Spain;0.01;304
Denmark;Spain;0.011111;304
Greece;Portugal;0.018868;304
Greece;Spain;0.037736;304
Spain;"United Kingdom";3.4384699158857037;304
Spain;Ukraine;0.037736;304
Spain;Spain;0.09434;304
Spain;Turkey;0.018868;304
Spain;"Sri Lanka";0.003333;304
Spain;Tunisia;0.038868;304
Spain;Switzerland;0.010101;304
France;Portugal;0.075472;304
France;Spain;0.2371720169964;304
Latvia;Spain;0.075472;304
Luxembourg;Spain;0.056604;304
Austria;Spain;0.075472;304
Libya;Spain;0.044509;304
Poland;Spain;0.037736;304
Portugal;Spain;0.113208;304
Portugal;Turkey;0.113208;304
Portugal;"United Kingdom";0.018868;304
Italy;Portugal;0.056604;304
Italy;Spain;0.2814032;304
Portugal;Turkey;0.113208;305
Portugal;Spain;0.113208;305
Portugal;"United Kingdom";0.018868;305
Libya;Spain;0.044509;305
Algeria;Spain;0.015;305
Slovakia;Spain;0.037736;305
Hungary;Spain;0.028868;305
Netherlands;Spain;0.018868;305
Austria;Spain;0.075472;305
Greece;Spain;0.037736;305
Greece;Portugal;0.018868;305
Poland;Spain;0.037736;305
Italy;Spain;0.2814032;305
Italy;Portugal;0.056604;305
Spain;Turkey;0.018868;305
Spain;"United Kingdom";3.4384699158857037;305
Spain;Spain;0.09434;305
Spain;Ukraine;0.037736;305
Spain;Tunisia;0.038868;305
Spain;"Sri Lanka";0.003333;305
Spain;Switzerland;0.010101;305
Egypt;Portugal;0.018868;305
Egypt;Spain;0.01;305
Russia;Spain;0.051282;305
Israel;Spain;0.01845947;305
France;Spain;0.2371720169964;305
France;Portugal;0.075472;305
Latvia;Spain;0.075472;305
"Czech Republic";Spain;0.018868;305
Germany;Portugal;0.018868;305
Germany;Spain;0.1608658;305
Denmark;Spain;0.011111;305
Luxembourg;Spain;0.056604;305
Russia;Spain;0.051282;306
Romania;Spain;0.325746;306
Hungary;Spain;0.8030615;306
Luxembourg;Spain;1.185636;306
Serbia;Spain;0.358822;306
Netherlands;Spain;0.405965;306
Greece;Spain;0.392575;306
Greece;Portugal;0.334203145;306
Algeria;Spain;0.40147517;306
Moldova;Spain;0.032258;306
Slovakia;Spain;0.1754191;306
Italy;Portugal;2.3989842;306
Italy;Spain;2.90272996411;306
India;Spain;0.032258;306
Latvia;Spain;0.172246;306
Austria;Spain;2.0518647;306
Lithuania;Spain;0.032258;306
Israel;Spain;0.83408022051;306
Macedonia;Spain;0.064516;306
Poland;Spain;0.2989655;306
Croatia;Portugal;0.342107;306
Croatia;Spain;0.258065;306
Spain;"United Kingdom";7.129114770039334;306
Spain;Tunisia;0.1679;306
Spain;Turkey;1.5962772;306
Spain;Spain;1.63194231;306
Spain;Switzerland;0.074617;306
Spain;Uzbekistan;0.032258;306
Spain;Syria;0.096774;306
Spain;Ukraine;0.166768;306
Spain;"Sri Lanka";0.476637;306
Egypt;Spain;0.1511509;306
Egypt;Portugal;0.273731915;306
"Czech Republic";Spain;0.41007;306
Portugal;Serbia;0.018182;306
Portugal;"United Kingdom";0.018868;306
Portugal;Spain;3.332941595;306
Portugal;Turkey;3.188326366;306
Slovenia;Spain;0.032258;306
France;Portugal;2.63794515;306
France;Spain;6.812161224643602367;306
"Palestinian Territory";Spain;0.064516;306
Libya;Spain;0.1767063412;306
Cyprus;Spain;2;306
Denmark;Spain;0.011111;306
Germany;Spain;4.5458187531;306
Germany;Portugal;1.297647376;306
Belgium;Spain;1.597947;306
Lithuania;Spain;0.032258;307
Russia;Spain;0.051282;307
Netherlands;Spain;0.405965;307
Libya;Spain;0.1767063412;307
Croatia;Portugal;0.342107;307
Croatia;Spain;0.258065;307
Macedonia;Spain;0.064516;307
France;Spain;6.812161224643602367;307
France;Portugal;2.63794515;307
"Czech Republic";Spain;0.41007;307
Algeria;Spain;0.40147517;307
Belgium;Spain;1.597947;307
Latvia;Spain;0.172246;307
Italy;Portugal;2.3989842;307
Italy;Spain;2.90272996411;307
Egypt;Portugal;0.273731915;307
Egypt;Spain;0.1511509;307
Denmark;Spain;0.011111;307
India;Spain;0.032258;307
Austria;Spain;2.0518647;307
Slovenia;Spain;0.032258;307
Poland;Spain;0.2989655;307
Greece;Spain;0.392575;307
Greece;Portugal;0.334203145;307
Israel;Spain;0.83408022051;307
Serbia;Spain;0.358822;307
Portugal;Spain;3.332941595;307
Portugal;Turkey;3.188326366;307
Portugal;Serbia;0.018182;307
Portugal;"United Kingdom";0.018868;307
"Palestinian Territory";Spain;0.064516;307
Luxembourg;Spain;1.185636;307
Romania;Spain;0.325746;307
Hungary;Spain;0.8030615;307
Slovakia;Spain;0.1754191;307
Germany;Spain;4.5458187531;307
Germany;Portugal;1.297647376;307
Spain;Turkey;1.5962772;307
Spain;"United Kingdom";9.834766963553417;307
Spain;Switzerland;0.074617;307
Spain;Syria;0.096774;307
Spain;Uzbekistan;0.032258;307
Spain;Ukraine;0.166768;307
Spain;"Sri Lanka";0.476637;307
Spain;Tunisia;0.1679;307
Spain;Spain;1.63194231;307
Moldova;Spain;0.032258;307
Italy;Portugal;2.3989842;308
Italy;Spain;2.90272996411;308
Germany;Spain;4.5458187531;308
Germany;Portugal;1.297647376;308
Algeria;Spain;0.40147517;308
Greece;Portugal;0.334203145;308
Greece;Spain;0.392575;308
Moldova;Spain;0.032258;308
"Czech Republic";Spain;0.41007;308
Poland;Spain;0.2989655;308
Libya;Spain;0.1767063412;308
Hungary;Spain;0.8030615;308
Slovenia;Spain;0.032258;308
Belgium;Spain;1.597947;308
Egypt;Spain;0.1511509;308
Egypt;Portugal;0.273731915;308
Macedonia;Spain;0.064516;308
Netherlands;Spain;0.405965;308
Israel;Spain;0.83408022051;308
Romania;Spain;0.325746;308
Luxembourg;Spain;1.185636;308
Portugal;Spain;3.332941595;308
Portugal;Serbia;0.018182;308
Portugal;Turkey;3.188326366;308
Portugal;"United Kingdom";0.018868;308
India;Spain;0.032258;308
"Palestinian Territory";Spain;0.064516;308
France;Spain;6.812161224643602367;308
France;Portugal;2.63794515;308
Austria;Spain;2.0518647;308
Spain;"United Kingdom";9.8610827530271;308
Spain;Spain;1.63194231;308
Spain;Ukraine;0.166768;308
Spain;Tunisia;0.1679;308
Spain;Switzerland;0.074617;308
Spain;"Sri Lanka";0.476637;308
Spain;Turkey;1.5962772;308
Spain;Syria;0.096774;308
Spain;Uzbekistan;0.032258;308
Latvia;Spain;0.172246;308
Croatia;Portugal;0.342107;308
Croatia;Spain;0.258065;308
Lithuania;Spain;0.032258;308
Slovakia;Spain;0.1754191;308
Serbia;Spain;0.358822;308
Russia;Spain;0.051282;308
Denmark;Spain;0.011111;308
Portugal;Turkey;3.188326366;309
Portugal;"United Kingdom";0.018868;309
Portugal;Spain;3.332941595;309
Portugal;Serbia;0.018182;309
Serbia;Spain;0.358822;309
Greece;Portugal;0.334203145;309
Greece;Spain;0.392575;309
Israel;Spain;0.83408022051;309
Egypt;Spain;0.1511509;309
Egypt;Portugal;0.273731915;309
Algeria;Spain;0.40147517;309
Slovakia;Spain;0.1754191;309
Luxembourg;Spain;1.185636;309
India;Spain;0.032258;309
"Palestinian Territory";Spain;0.064516;309
Croatia;Spain;0.258065;309
Croatia;Portugal;0.342107;309
Slovenia;Spain;0.032258;309
Latvia;Spain;0.172246;309
Germany;Spain;4.5458187531;309
Germany;Portugal;1.297647376;309
Hungary;Spain;0.8030615;309
Poland;Spain;0.2989655;309
Netherlands;Spain;0.405965;309
Moldova;Spain;0.032258;309
"Czech Republic";Spain;0.41007;309
France;Spain;6.812161224643602367;309
France;Portugal;2.63794515;309
Spain;"United Kingdom";9.8610827530271;309
Spain;Switzerland;0.074617;309
Spain;Ukraine;0.166768;309
Spain;Tunisia;0.1679;309
Spain;"Sri Lanka";0.50520843;309
Spain;Spain;1.63194231;309
Spain;Turkey;1.5962772;309
Spain;Syria;0.096774;309
Spain;Uzbekistan;0.032258;309
Macedonia;Spain;0.064516;309
Italy;Portugal;2.3989842;309
Italy;Spain;2.90272996411;309
Lithuania;Spain;0.032258;309
Austria;Spain;2.0518647;309
Romania;Spain;0.325746;309
Belgium;Spain;1.597947;309
Russia;Spain;0.051282;309
Denmark;Spain;0.011111;309
Libya;Spain;0.1767063412;309
Italy;Spain;2.90272996411;310
Italy;Portugal;2.3989842;310
Russia;Spain;0.051282;310
Portugal;Turkey;3.188326366;310
Portugal;Serbia;0.018182;310
Portugal;Spain;3.332941595;310
Portugal;"United Kingdom";0.018868;310
Croatia;Spain;0.258065;310
Croatia;Portugal;0.342107;310
Israel;Spain;0.83408022051;310
"Czech Republic";Spain;0.41007;310
Egypt;Portugal;0.273731915;310
Egypt;Spain;0.1511509;310
Libya;Spain;0.1767063412;310
Slovakia;Spain;0.1754191;310
Spain;Switzerland;0.074617;310
Spain;"United Kingdom";9.983063429355601;310
Spain;Tunisia;0.1679;310
Spain;Syria;0.096774;310
Spain;Uzbekistan;0.032258;310
Spain;Turkey;1.5962772;310
Spain;"Sri Lanka";0.50520843;310
Spain;Ukraine;0.166768;310
Spain;Spain;1.63194231;310
Austria;Spain;2.0518647;310
Lithuania;Spain;0.032258;310
"Palestinian Territory";Spain;0.064516;310
Romania;Spain;0.325746;310
Netherlands;Spain;0.405965;310
Denmark;Spain;0.011111;310
Hungary;Spain;0.8030615;310
Moldova;Spain;0.032258;310
India;Spain;0.032258;310
Algeria;Spain;0.40147517;310
Slovenia;Spain;0.032258;310
Luxembourg;Spain;1.185636;310
Poland;Spain;0.2989655;310
France;Spain;6.812161224643602367;310
France;Portugal;2.63794515;310
Greece;Portugal;0.334203145;310
Greece;Spain;0.392575;310
